id;job;marital;education
1842;housemaid;married;basic.4y
1843;services;married;high.school
1844;management;married;university.degree
1845;admin.;divorced;high.school
1846;blue-collar;married;unknown
1847;self-employed;single;university.degree
1848;unemployed;single;professional.course
1849;entrepreneur;divorced;unknown
1850;blue-collar;married;basic.9y
1851;retired;married;professional.course
1851;retired;married;professional.course
1852;management;married;university.degree
1853;management;single;university.degree
1854;technician;married;high.school
1855;housemaid;single;university.degree
1856;technician;divorced;basic.9y
1857;management;divorced;university.degree
1858;technician;unknown;high.school
1859;housemaid;divorced;basic.4y
1860;technician;divorced;university.degree
1861;blue-collar;single;basic.4y
1861;blue-collar;single;basic.4y
1862;blue-collar;single;high.school
1862;blue-collar;single;high.school
1863;admin.;single;university.degree
1863;admin.;single;university.degree
1864;student;single;unknown
1865;self-employed;married;university.degree
1865;self-employed;married;university.degree
1866;blue-collar;married;basic.6y
1867;admin.;married;university.degree
1868;services;married;high.school
1868;services;married;high.school
1869;admin.;single;high.school
1870;self-employed;married;high.school
1870;self-employed;married;high.school
1871;student;single;unknown
1872;admin.;married;university.degree
1873;technician;single;unknown
1874;unemployed;single;basic.4y
1875;entrepreneur;single;basic.6y
1876;technician;single;university.degree
1877;housemaid;married;basic.4y
1878;housemaid;married;basic.6y
1878;housemaid;married;basic.6y
1879;admin.;married;university.degree
1879;admin.;married;university.degree
1880;unemployed;married;university.degree
1881;services;single;high.school
1882;admin.;single;university.degree
1883;blue-collar;married;basic.9y
1883;blue-collar;married;basic.9y
1884;services;married;high.school
1885;technician;single;university.degree
1886;admin.;single;university.degree
1887;admin.;married;university.degree
1888;student;single;high.school
1889;unemployed;single;high.school
1890;blue-collar;divorced;basic.6y
1891;services;single;high.school
1892;blue-collar;married;basic.9y
1893;blue-collar;married;basic.9y
1894;services;single;basic.9y
1895;management;married;professional.course
1896;admin.;married;university.degree
1897;self-employed;single;basic.9y
1898;admin.;single;university.degree
1899;technician;married;professional.course
1900;technician;single;professional.course
1901;retired;married;basic.9y
1902;admin.;married;university.degree
1903;blue-collar;married;basic.6y
1904;blue-collar;married;unknown
1905;technician;married;professional.course
1906;technician;married;high.school
1907;admin.;married;high.school
1908;management;married;university.degree
1909;technician;single;high.school
1910;blue-collar;married;basic.6y
1911;unemployed;married;basic.4y
1912;technician;single;professional.course
1913;admin.;single;university.degree
1914;self-employed;married;university.degree
1915;services;married;high.school
1916;services;married;high.school
1917;management;divorced;university.degree
1918;admin.;married;basic.6y
1919;retired;single;professional.course
1919;retired;single;professional.course
1920;technician;married;professional.course
1921;admin.;married;university.degree
1922;technician;married;professional.course
1923;blue-collar;married;professional.course
1924;unemployed;single;university.degree
1925;admin.;married;high.school
1926;technician;single;professional.course
1927;blue-collar;married;basic.9y
1927;blue-collar;married;basic.9y
1928;admin.;single;university.degree
1929;blue-collar;married;basic.4y
1930;unemployed;married;high.school
1930;unemployed;married;high.school
1931;technician;single;university.degree
1932;technician;married;professional.course
1933;unemployed;single;university.degree
1934;management;married;university.degree
1935;admin.;single;university.degree
1936;blue-collar;married;basic.9y
1937;admin.;single;university.degree
1938;self-employed;married;basic.9y
1938;self-employed;married;basic.9y
1939;blue-collar;single;basic.4y
1940;technician;single;university.degree
1941;admin.;single;university.degree
1942;management;married;basic.4y
1943;admin.;single;university.degree
1944;management;married;unknown
1945;blue-collar;married;basic.6y
1946;blue-collar;married;basic.4y
1947;admin.;married;high.school
1948;blue-collar;single;basic.9y
1949;retired;divorced;professional.course
1950;technician;married;professional.course
1951;admin.;married;high.school
1952;technician;married;professional.course
1953;admin.;married;university.degree
1953;admin.;married;university.degree
1954;admin.;married;high.school
1955;services;married;high.school
1956;services;single;high.school
1957;admin.;single;university.degree
1958;blue-collar;single;basic.9y
1959;technician;single;high.school
1960;management;married;university.degree
1961;blue-collar;married;basic.4y
1962;management;single;high.school
1963;technician;married;professional.course
1963;technician;married;professional.course
1964;housemaid;divorced;basic.4y
1965;blue-collar;married;basic.9y
1966;technician;divorced;professional.course
1967;admin.;married;high.school
1968;services;married;high.school
1969;admin.;married;high.school
1970;technician;married;professional.course
1971;admin.;single;university.degree
1972;admin.;married;university.degree
1973;blue-collar;married;high.school
1973;blue-collar;married;high.school
1974;blue-collar;married;professional.course
1975;technician;married;high.school
1976;entrepreneur;single;basic.9y
1977;admin.;single;high.school
1978;housemaid;married;unknown
1979;technician;married;professional.course
1979;technician;married;professional.course
1980;admin.;married;basic.9y
1981;self-employed;married;university.degree
1982;blue-collar;married;professional.course
1983;technician;divorced;university.degree
1984;unknown;married;high.school
1985;blue-collar;married;basic.4y
1986;technician;divorced;professional.course
1987;blue-collar;married;high.school
1988;management;single;university.degree
1989;admin.;divorced;high.school
1990;entrepreneur;married;professional.course
1991;unemployed;married;unknown
1992;technician;married;professional.course
1993;blue-collar;single;high.school
1994;technician;married;university.degree
1995;blue-collar;divorced;basic.4y
1996;services;married;professional.course
1997;admin.;married;university.degree
1998;admin.;married;university.degree
1999;self-employed;married;university.degree
2000;services;single;high.school
2001;admin.;married;professional.course
2002;admin.;married;high.school
2003;admin.;married;high.school
2003;admin.;married;high.school
2004;blue-collar;single;basic.4y
2005;self-employed;married;university.degree
2006;technician;married;high.school
2007;blue-collar;married;basic.4y
2008;blue-collar;single;basic.9y
2009;services;divorced;basic.9y
2010;admin.;single;professional.course
2011;blue-collar;married;basic.9y
2012;technician;single;university.degree
2013;retired;married;basic.4y
2014;technician;married;professional.course
2015;blue-collar;single;basic.6y
2016;blue-collar;married;high.school
2017;services;single;professional.course
2018;services;divorced;basic.4y
2019;admin.;divorced;high.school
2020;technician;single;professional.course
2021;services;married;high.school
2022;admin.;divorced;university.degree
2023;admin.;divorced;university.degree
2024;housemaid;married;high.school
2025;management;single;university.degree
2026;technician;single;university.degree
2027;admin.;divorced;high.school
2028;technician;married;professional.course
2029;blue-collar;married;basic.9y
2030;admin.;married;university.degree
2031;student;single;high.school
2032;management;married;university.degree
2033;blue-collar;married;high.school
2034;self-employed;married;university.degree
2035;technician;married;basic.9y
2036;technician;married;high.school
2037;services;single;unknown
2038;entrepreneur;married;basic.6y
2039;technician;married;university.degree
2040;admin.;single;high.school
2041;technician;single;professional.course
2042;unemployed;single;basic.4y
2043;retired;married;basic.4y
2044;management;married;high.school
2045;technician;single;university.degree
2046;admin.;single;university.degree
2047;blue-collar;married;basic.4y
2048;admin.;single;university.degree
2049;self-employed;single;university.degree
2050;management;married;university.degree
2051;self-employed;married;basic.9y
2052;admin.;single;high.school
2053;technician;single;university.degree
2054;technician;single;high.school
2055;admin.;divorced;basic.6y
2056;technician;married;university.degree
2057;services;married;university.degree
2058;services;married;high.school
2059;entrepreneur;married;basic.4y
2060;blue-collar;married;basic.9y
2061;technician;married;professional.course
2062;blue-collar;married;basic.4y
2063;blue-collar;married;high.school
2064;blue-collar;married;basic.9y
2064;blue-collar;married;basic.9y
2065;admin.;married;high.school
2066;services;married;high.school
2067;technician;single;professional.course
2068;technician;married;basic.6y
2068;technician;married;basic.6y
2069;blue-collar;married;basic.6y
2070;admin.;married;university.degree
2071;management;married;university.degree
2072;admin.;divorced;university.degree
2073;technician;married;professional.course
2074;services;married;high.school
2075;housemaid;single;high.school
2076;unknown;single;basic.9y
2077;admin.;married;university.degree
2078;blue-collar;married;basic.4y
2079;technician;single;professional.course
2080;management;married;university.degree
2081;blue-collar;married;basic.9y
2082;services;single;university.degree
2083;management;married;basic.9y
2084;blue-collar;single;basic.9y
2085;services;married;basic.9y
2086;management;single;university.degree
2087;blue-collar;divorced;high.school
2088;admin.;single;university.degree
2089;admin.;single;basic.6y
2090;admin.;married;high.school
2091;management;single;university.degree
2092;management;married;university.degree
2092;management;married;university.degree
2093;admin.;single;university.degree
2093;admin.;single;university.degree
2094;technician;married;basic.9y
2095;housemaid;married;university.degree
2096;admin.;single;high.school
2097;technician;married;high.school
2098;admin.;married;university.degree
2099;technician;married;basic.6y
2100;services;married;high.school
2101;blue-collar;married;basic.6y
2102;admin.;married;university.degree
2103;admin.;married;university.degree
2104;self-employed;married;basic.9y
2105;admin.;married;high.school
2106;technician;married;high.school
2107;housemaid;married;basic.4y
2108;management;married;university.degree
2108;management;married;university.degree
2109;services;married;high.school
2110;blue-collar;married;professional.course
2111;admin.;single;high.school
2111;admin.;single;high.school
2112;retired;married;professional.course
2113;technician;married;university.degree
2114;admin.;married;university.degree
2114;admin.;married;university.degree
2115;admin.;married;university.degree
2116;housemaid;married;university.degree
2117;admin.;married;university.degree
2118;unemployed;single;university.degree
2119;blue-collar;married;basic.4y
2120;technician;single;professional.course
2120;technician;single;professional.course
2121;services;married;basic.4y
2122;blue-collar;married;professional.course
2123;admin.;single;university.degree
2124;blue-collar;married;basic.9y
2124;blue-collar;married;basic.9y
2125;self-employed;single;basic.4y
2125;self-employed;single;basic.4y
2126;technician;married;professional.course
2127;admin.;married;university.degree
2128;admin.;single;university.degree
2128;admin.;single;university.degree
2129;self-employed;married;basic.9y
2130;blue-collar;single;basic.6y
2131;admin.;single;university.degree
2131;admin.;single;university.degree
2132;admin.;married;high.school
2133;admin.;single;university.degree
2134;management;married;university.degree
2135;admin.;single;university.degree
2136;admin.;married;university.degree
2136;admin.;married;university.degree
2137;blue-collar;married;basic.9y
2138;self-employed;single;university.degree
2139;admin.;single;university.degree
2140;retired;married;high.school
2141;technician;single;university.degree
2142;technician;married;university.degree
2143;services;married;professional.course
2144;technician;married;university.degree
2145;blue-collar;married;basic.6y
2146;self-employed;married;university.degree
2147;admin.;married;professional.course
2148;housemaid;married;high.school
2149;technician;married;basic.6y
2150;admin.;single;basic.6y
2151;housemaid;married;basic.4y
2152;admin.;married;university.degree
2153;blue-collar;single;basic.9y
2154;technician;married;professional.course
2155;self-employed;married;university.degree
2156;admin.;married;university.degree
2156;admin.;married;university.degree
2157;technician;divorced;high.school
2158;admin.;married;university.degree
2159;blue-collar;single;high.school
2160;blue-collar;married;basic.4y
2161;retired;single;university.degree
2162;technician;single;professional.course
2163;admin.;single;high.school
2164;student;single;university.degree
2165;unemployed;married;basic.9y
2165;unemployed;married;basic.9y
2166;admin.;married;high.school
2167;admin.;single;high.school
2168;technician;married;university.degree
2169;blue-collar;married;basic.6y
2170;student;single;high.school
2171;blue-collar;married;basic.9y
2172;admin.;married;high.school
2173;admin.;single;professional.course
2174;technician;married;university.degree
2175;blue-collar;married;basic.9y
2176;technician;divorced;professional.course
2177;admin.;divorced;high.school
2177;admin.;divorced;high.school
2178;technician;married;professional.course
2179;technician;married;professional.course
2180;services;single;university.degree
2181;admin.;divorced;university.degree
2182;admin.;divorced;professional.course
2183;technician;married;university.degree
2184;admin.;single;basic.9y
2185;management;married;university.degree
2186;retired;married;basic.4y
2186;retired;married;basic.4y
2187;blue-collar;married;basic.9y
2188;admin.;divorced;high.school
2189;self-employed;married;university.degree
2190;management;divorced;university.degree
2191;unemployed;divorced;high.school
2192;technician;married;high.school
2193;management;married;university.degree
2194;admin.;single;university.degree
2195;student;single;professional.course
2196;admin.;single;university.degree
2196;admin.;single;university.degree
2197;admin.;married;high.school
2198;admin.;divorced;university.degree
2199;entrepreneur;divorced;basic.4y
2200;technician;single;university.degree
2201;housemaid;divorced;university.degree
2202;self-employed;married;university.degree
2203;technician;married;university.degree
2204;admin.;single;university.degree
2205;management;married;university.degree
2206;blue-collar;married;basic.9y
2207;admin.;married;university.degree
2208;admin.;single;university.degree
2209;retired;married;professional.course
2209;retired;married;professional.course
2210;admin.;married;university.degree
2211;entrepreneur;married;unknown
2212;blue-collar;married;basic.9y
2213;blue-collar;married;basic.9y
2214;admin.;married;university.degree
2215;blue-collar;married;basic.6y
2216;admin.;single;high.school
2217;services;single;unknown
2218;services;married;unknown
2219;admin.;married;university.degree
2220;services;married;high.school
2221;unemployed;married;university.degree
2222;blue-collar;married;basic.4y
2222;blue-collar;married;basic.4y
2223;admin.;married;basic.9y
2224;housemaid;married;university.degree
2225;services;single;basic.6y
2226;unemployed;married;basic.9y
2227;housemaid;married;basic.4y
2228;blue-collar;married;high.school
2229;blue-collar;married;unknown
2230;unknown;married;unknown
2231;self-employed;married;university.degree
2232;technician;married;professional.course
2233;admin.;single;high.school
2234;technician;married;professional.course
2235;admin.;single;university.degree
2236;blue-collar;married;basic.9y
2237;technician;divorced;professional.course
2238;technician;divorced;professional.course
2239;admin.;single;high.school
2240;admin.;married;basic.6y
2241;services;single;professional.course
2241;services;single;professional.course
2242;blue-collar;married;basic.6y
2242;blue-collar;married;basic.6y
2243;management;married;high.school
2244;blue-collar;divorced;high.school
2245;student;single;university.degree
2246;blue-collar;married;basic.6y
2247;technician;married;university.degree
2248;management;married;university.degree
2249;blue-collar;married;basic.4y
2250;housemaid;married;university.degree
2250;housemaid;married;university.degree
2251;blue-collar;married;basic.9y
2252;technician;married;basic.6y
2253;housemaid;married;professional.course
2254;management;married;high.school
2255;unemployed;married;basic.9y
2256;self-employed;single;university.degree
2257;blue-collar;married;basic.9y
2258;blue-collar;married;basic.6y
2259;admin.;single;university.degree
2259;admin.;single;university.degree
2260;blue-collar;married;unknown
2261;technician;single;professional.course
2262;housemaid;married;basic.4y
2263;admin.;divorced;high.school
2264;services;single;university.degree
2265;unemployed;married;basic.9y
2266;services;married;high.school
2267;admin.;married;professional.course
2268;unemployed;married;university.degree
2269;technician;divorced;professional.course
2269;technician;divorced;professional.course
2270;blue-collar;divorced;basic.4y
2271;admin.;married;high.school
2272;technician;married;professional.course
2273;admin.;married;university.degree
2274;blue-collar;married;basic.9y
2275;services;married;university.degree
2276;admin.;married;university.degree
2277;admin.;single;basic.6y
2278;management;married;university.degree
2279;housemaid;married;university.degree
2280;services;married;high.school
2281;blue-collar;divorced;basic.4y
2282;blue-collar;married;basic.9y
2283;admin.;single;university.degree
2284;technician;single;professional.course
2285;admin.;married;high.school
2285;admin.;married;high.school
2286;management;married;university.degree
2287;blue-collar;single;basic.9y
2288;unknown;married;basic.4y
2289;blue-collar;married;basic.4y
2290;technician;married;professional.course
2291;blue-collar;married;basic.4y
2292;student;single;high.school
2293;entrepreneur;divorced;university.degree
2293;entrepreneur;divorced;university.degree
2294;student;single;high.school
2294;student;single;high.school
2295;management;married;university.degree
2296;blue-collar;married;basic.9y
2297;blue-collar;married;basic.4y
2298;technician;single;professional.course
2298;technician;single;professional.course
2299;admin.;married;high.school
2300;management;single;university.degree
2301;self-employed;married;basic.4y
2302;student;single;university.degree
2303;admin.;married;high.school
2304;technician;single;university.degree
2304;technician;single;university.degree
2305;blue-collar;married;basic.9y
2306;student;single;high.school
2307;services;married;high.school
2308;blue-collar;married;basic.9y
2309;admin.;single;university.degree
2310;blue-collar;married;basic.9y
2311;retired;married;university.degree
2312;blue-collar;married;basic.9y
2313;housemaid;married;basic.4y
2314;services;divorced;high.school
2315;blue-collar;married;professional.course
2315;blue-collar;married;professional.course
2316;admin.;married;university.degree
2317;retired;divorced;high.school
2318;services;single;high.school
2319;admin.;married;high.school
2320;management;married;university.degree
2321;blue-collar;single;basic.6y
2322;unemployed;married;university.degree
2322;unemployed;married;university.degree
2323;services;married;basic.6y
2324;technician;single;professional.course
2324;technician;single;professional.course
2325;housemaid;married;university.degree
2326;admin.;single;university.degree
2327;admin.;single;university.degree
2328;self-employed;married;university.degree
2329;admin.;single;high.school
2330;technician;married;university.degree
2331;admin.;single;university.degree
2332;technician;single;professional.course
2333;blue-collar;married;basic.4y
2334;blue-collar;married;basic.4y
2335;blue-collar;single;university.degree
2336;admin.;single;unknown
2336;admin.;single;unknown
2337;blue-collar;married;basic.4y
2338;blue-collar;married;basic.4y
2339;self-employed;married;university.degree
2340;technician;single;unknown
2341;management;married;university.degree
2342;blue-collar;divorced;basic.6y
2343;blue-collar;married;basic.9y
2344;services;married;university.degree
2345;blue-collar;married;basic.9y
2346;admin.;married;high.school
2346;admin.;married;high.school
2347;technician;married;university.degree
2348;housemaid;married;basic.4y
2349;blue-collar;married;basic.6y
2350;services;single;high.school
2351;self-employed;single;university.degree
2352;self-employed;single;unknown
2352;self-employed;single;unknown
2353;blue-collar;married;basic.4y
2354;admin.;divorced;university.degree
2354;admin.;divorced;university.degree
2355;self-employed;single;unknown
2355;self-employed;single;unknown
2356;admin.;single;university.degree
2357;retired;married;basic.4y
2358;blue-collar;married;basic.6y
2358;blue-collar;married;basic.6y
2359;admin.;married;high.school
2360;blue-collar;single;basic.9y
2361;blue-collar;married;basic.9y
2362;blue-collar;married;basic.9y
2363;technician;single;university.degree
2364;services;divorced;basic.9y
2365;admin.;married;high.school
2365;admin.;married;high.school
2366;blue-collar;single;basic.4y
2367;technician;married;professional.course
2368;technician;married;university.degree
2369;blue-collar;single;basic.9y
2370;technician;single;professional.course
2371;management;married;high.school
2372;unemployed;married;university.degree
2373;blue-collar;single;professional.course
2374;admin.;single;university.degree
2375;admin.;married;university.degree
2376;technician;married;high.school
2377;admin.;single;university.degree
2378;admin.;single;university.degree
2379;admin.;single;basic.9y
2380;blue-collar;married;basic.4y
2381;technician;married;basic.4y
2382;blue-collar;single;professional.course
2383;technician;married;professional.course
2383;technician;married;professional.course
2384;admin.;married;university.degree
2385;admin.;single;university.degree
2386;housemaid;married;basic.4y
2387;blue-collar;single;unknown
2388;technician;divorced;professional.course
2389;technician;married;high.school
2390;technician;married;university.degree
2391;admin.;married;high.school
2392;admin.;married;university.degree
2393;management;married;university.degree
2394;retired;married;basic.9y
2395;technician;married;professional.course
2396;technician;single;professional.course
2397;admin.;married;basic.9y
2398;blue-collar;divorced;basic.4y
2399;blue-collar;single;basic.9y
2400;admin.;single;high.school
2401;retired;married;professional.course
2402;admin.;single;high.school
2403;admin.;married;high.school
2404;admin.;divorced;high.school
2405;admin.;married;university.degree
2406;blue-collar;married;basic.6y
2407;technician;single;university.degree
2408;entrepreneur;married;high.school
2409;management;married;university.degree
2410;admin.;married;university.degree
2411;self-employed;divorced;basic.9y
2412;blue-collar;single;high.school
2412;blue-collar;single;high.school
2413;admin.;single;university.degree
2414;management;married;university.degree
2414;management;married;university.degree
2415;blue-collar;married;basic.9y
2415;blue-collar;married;basic.9y
2416;management;married;university.degree
2417;blue-collar;married;basic.4y
2418;self-employed;married;basic.4y
2419;management;married;university.degree
2420;entrepreneur;married;basic.9y
2421;technician;single;professional.course
2422;retired;married;professional.course
2423;admin.;married;university.degree
2423;admin.;married;university.degree
2424;blue-collar;married;basic.9y
2424;blue-collar;married;basic.9y
2425;technician;married;university.degree
2426;self-employed;married;basic.4y
2427;services;married;high.school
2428;admin.;single;university.degree
2429;blue-collar;married;basic.4y
2430;management;married;university.degree
2431;admin.;single;high.school
2432;admin.;single;university.degree
2433;technician;married;university.degree
2434;technician;married;professional.course
2435;blue-collar;married;basic.9y
2436;blue-collar;married;basic.6y
2437;blue-collar;married;basic.6y
2438;technician;married;high.school
2439;blue-collar;married;basic.9y
2440;retired;divorced;professional.course
2440;retired;divorced;professional.course
2441;self-employed;married;university.degree
2442;housemaid;married;university.degree
2443;admin.;married;high.school
2444;blue-collar;married;basic.4y
2445;self-employed;married;professional.course
2446;admin.;married;high.school
2447;blue-collar;married;basic.9y
2448;entrepreneur;married;high.school
2448;entrepreneur;married;high.school
2449;management;married;unknown
2450;blue-collar;married;basic.4y
2451;admin.;married;university.degree
2452;entrepreneur;married;unknown
2453;admin.;married;basic.6y
2453;admin.;married;basic.6y
2454;management;married;basic.6y
2455;admin.;married;high.school
2456;technician;married;professional.course
2457;blue-collar;married;basic.4y
2457;blue-collar;married;basic.4y
2458;management;divorced;university.degree
2459;admin.;married;university.degree
2460;unemployed;married;university.degree
2461;technician;divorced;high.school
2461;technician;divorced;high.school
2462;admin.;married;basic.4y
2463;blue-collar;single;high.school
2463;blue-collar;single;high.school
2464;blue-collar;married;unknown
2465;technician;married;professional.course
2466;admin.;divorced;basic.9y
2467;blue-collar;married;basic.9y
2468;blue-collar;married;basic.9y
2469;entrepreneur;single;unknown
2469;entrepreneur;single;unknown
2470;services;single;high.school
2471;management;single;university.degree
2472;technician;single;professional.course
2472;technician;single;professional.course
2473;self-employed;married;basic.6y
2474;blue-collar;married;basic.4y
2475;technician;married;university.degree
2476;technician;single;professional.course
2477;technician;married;professional.course
2478;admin.;married;university.degree
2479;technician;married;professional.course
2480;blue-collar;married;professional.course
2481;admin.;single;university.degree
2482;management;divorced;university.degree
2483;admin.;single;university.degree
2484;services;married;professional.course
2484;services;married;professional.course
2485;management;married;university.degree
2485;management;married;university.degree
2486;technician;married;high.school
2487;blue-collar;married;professional.course
2488;services;married;high.school
2489;services;married;high.school
2490;admin.;married;unknown
2491;blue-collar;married;basic.6y
2492;blue-collar;single;professional.course
2493;services;married;high.school
2494;admin.;married;high.school
2495;admin.;married;high.school
2496;blue-collar;divorced;basic.4y
2497;blue-collar;single;basic.9y
2498;management;married;university.degree
2499;services;married;high.school
2500;technician;married;high.school
2501;admin.;married;high.school
2502;admin.;married;university.degree
2503;services;married;high.school
2504;technician;divorced;professional.course
2505;services;married;high.school
2506;management;married;university.degree
2507;technician;married;professional.course
2508;blue-collar;married;basic.4y
2509;entrepreneur;married;basic.4y
2510;unemployed;divorced;high.school
2510;unemployed;divorced;high.school
2511;blue-collar;married;high.school
2512;admin.;divorced;high.school
2513;admin.;married;university.degree
2513;admin.;married;university.degree
2514;management;married;university.degree
2515;admin.;married;high.school
2515;admin.;married;high.school
2516;services;single;high.school
2517;admin.;single;high.school
2518;technician;divorced;professional.course
2519;housemaid;married;professional.course
2520;technician;divorced;university.degree
2521;admin.;single;high.school
2522;admin.;married;university.degree
2523;admin.;single;basic.4y
2524;technician;single;university.degree
2525;admin.;single;university.degree
2526;blue-collar;married;basic.9y
2527;blue-collar;married;basic.6y
2528;blue-collar;single;high.school
2529;admin.;divorced;high.school
2530;blue-collar;married;basic.4y
2531;entrepreneur;single;university.degree
2531;entrepreneur;single;university.degree
2532;technician;married;university.degree
2533;blue-collar;unknown;basic.4y
2534;technician;married;professional.course
2535;admin.;divorced;university.degree
2536;technician;married;professional.course
2537;technician;married;university.degree
2538;services;married;high.school
2539;self-employed;married;basic.9y
2540;blue-collar;married;basic.9y
2541;admin.;single;university.degree
2541;admin.;single;university.degree
2542;blue-collar;married;basic.9y
2543;admin.;married;basic.6y
2543;admin.;married;basic.6y
2544;unknown;married;professional.course
2545;technician;single;professional.course
2546;services;single;high.school
2547;services;married;basic.9y
2548;services;unknown;high.school
2549;admin.;single;university.degree
2550;entrepreneur;single;university.degree
2551;admin.;married;university.degree
2552;retired;married;high.school
2553;services;single;high.school
2553;services;single;high.school
2554;blue-collar;single;basic.9y
2555;blue-collar;married;high.school
2555;blue-collar;married;high.school
2556;management;single;university.degree
2557;retired;married;university.degree
2558;blue-collar;single;professional.course
2559;self-employed;single;basic.4y
2560;admin.;single;university.degree
2561;services;married;high.school
2562;blue-collar;single;unknown
2563;admin.;married;university.degree
2564;admin.;single;high.school
2565;services;married;high.school
2565;services;married;high.school
2566;unemployed;divorced;high.school
2567;technician;single;university.degree
2568;technician;married;professional.course
2569;admin.;married;university.degree
2570;management;married;university.degree
2571;admin.;single;university.degree
2571;admin.;single;university.degree
2572;admin.;single;university.degree
2573;self-employed;married;university.degree
2574;retired;divorced;basic.4y
2575;services;divorced;high.school
2576;blue-collar;married;basic.4y
2577;technician;married;professional.course
2578;technician;divorced;high.school
2579;admin.;married;unknown
2580;admin.;married;university.degree
2581;admin.;married;university.degree
2582;admin.;married;university.degree
2583;technician;married;professional.course
2583;technician;married;professional.course
2584;services;married;basic.9y
2585;blue-collar;married;unknown
2586;self-employed;married;university.degree
2587;management;divorced;basic.9y
2588;blue-collar;married;basic.9y
2588;blue-collar;married;basic.9y
2589;technician;single;university.degree
2590;blue-collar;married;high.school
2591;management;single;university.degree
2592;management;divorced;unknown
2593;retired;married;basic.4y
2594;services;single;university.degree
2595;blue-collar;married;basic.6y
2596;blue-collar;married;basic.4y
2597;housemaid;married;basic.4y
2597;housemaid;married;basic.4y
2598;blue-collar;married;basic.9y
2599;blue-collar;married;basic.9y
2600;entrepreneur;married;basic.9y
2601;management;married;university.degree
2602;blue-collar;married;basic.9y
2603;admin.;single;unknown
2604;admin.;married;professional.course
2605;admin.;single;professional.course
2606;technician;married;professional.course
2606;technician;married;professional.course
2607;blue-collar;married;basic.9y
2608;blue-collar;divorced;basic.9y
2609;housemaid;married;basic.9y
2610;admin.;single;high.school
2611;admin.;single;university.degree
2612;admin.;single;university.degree
2613;management;married;university.degree
2614;management;married;professional.course
2615;retired;divorced;university.degree
2615;retired;divorced;university.degree
2616;blue-collar;divorced;professional.course
2617;admin.;single;university.degree
2618;technician;married;professional.course
2619;admin.;married;university.degree
2620;blue-collar;married;basic.9y
2621;blue-collar;married;basic.9y
2622;blue-collar;married;high.school
2623;blue-collar;married;basic.9y
2624;blue-collar;married;basic.4y
2624;blue-collar;married;basic.4y
2625;technician;married;high.school
2626;admin.;married;high.school
2627;technician;married;basic.6y
2628;services;married;high.school
2629;admin.;married;university.degree
2630;student;single;high.school
2631;admin.;married;unknown
2632;blue-collar;married;basic.6y
2633;self-employed;married;university.degree
2634;technician;married;professional.course
2635;admin.;married;university.degree
2636;admin.;divorced;university.degree
2637;blue-collar;married;high.school
2638;blue-collar;single;high.school
2639;management;divorced;university.degree
2640;technician;single;professional.course
2641;technician;single;high.school
2642;services;single;high.school
2643;technician;single;professional.course
2644;services;married;high.school
2645;services;married;unknown
2646;services;single;university.degree
2647;blue-collar;married;basic.4y
2648;admin.;married;university.degree
2649;services;married;basic.4y
2650;management;married;university.degree
2651;services;divorced;high.school
2651;services;divorced;high.school
2652;blue-collar;married;basic.6y
2653;student;single;unknown
2654;admin.;single;high.school
2655;admin.;single;high.school
2656;retired;married;university.degree
2657;entrepreneur;married;university.degree
2658;management;married;high.school
2659;admin.;married;basic.4y
2660;admin.;divorced;university.degree
2661;blue-collar;married;basic.9y
2662;admin.;married;university.degree
2663;management;married;university.degree
2664;admin.;single;high.school
2665;blue-collar;married;basic.4y
2666;technician;divorced;professional.course
2667;blue-collar;married;basic.6y
2668;services;divorced;high.school
2669;admin.;married;professional.course
2670;services;married;basic.9y
2670;services;married;basic.9y
2671;admin.;single;university.degree
2671;admin.;single;university.degree
2672;management;married;professional.course
2673;management;divorced;university.degree
2673;management;divorced;university.degree
2674;admin.;single;professional.course
2675;technician;married;university.degree
2676;services;married;high.school
2677;services;married;high.school
2678;services;single;high.school
2679;self-employed;single;university.degree
2680;admin.;married;basic.9y
2681;blue-collar;married;basic.9y
2682;admin.;divorced;university.degree
2683;entrepreneur;married;basic.4y
2684;management;divorced;high.school
2685;admin.;divorced;university.degree
2686;admin.;divorced;university.degree
2687;blue-collar;single;basic.6y
2688;blue-collar;divorced;basic.9y
2689;technician;single;university.degree
2690;admin.;married;professional.course
2691;technician;married;professional.course
2692;blue-collar;married;basic.6y
2693;self-employed;married;professional.course
2694;admin.;married;high.school
2695;housemaid;married;high.school
2696;services;married;high.school
2697;admin.;married;university.degree
2698;management;single;high.school
2699;admin.;married;high.school
2700;admin.;married;high.school
2701;admin.;single;university.degree
2702;management;married;basic.9y
2703;technician;divorced;professional.course
2704;admin.;divorced;basic.9y
2705;blue-collar;married;basic.9y
2706;services;single;unknown
2707;management;divorced;basic.6y
2708;housemaid;divorced;basic.4y
2708;housemaid;divorced;basic.4y
2709;technician;single;professional.course
2710;unknown;single;university.degree
2711;management;single;university.degree
2712;unemployed;divorced;basic.9y
2713;retired;married;high.school
2714;technician;married;university.degree
2715;blue-collar;married;basic.4y
2716;unemployed;married;basic.9y
2717;services;single;high.school
2718;housemaid;married;professional.course
2718;housemaid;married;professional.course
2719;blue-collar;single;high.school
2720;blue-collar;married;basic.9y
2721;blue-collar;single;basic.9y
2722;services;married;high.school
2723;admin.;married;university.degree
2724;services;divorced;basic.4y
