id;job;marital;education
3174;retired;married;basic.4y
1742;admin.;single;university.degree
4004;technician;single;high.school
927;blue-collar;married;basic.9y
418;technician;single;university.degree
1371;services;married;high.school
2606;technician;married;professional.course
3142;admin.;married;university.degree
2496;blue-collar;divorced;basic.4y
2555;blue-collar;married;high.school
1363;technician;single;professional.course
1016;admin.;married;university.degree
1746;technician;married;professional.course
3512;blue-collar;married;basic.6y
3799;admin.;married;university.degree
2127;admin.;married;university.degree
4094;retired;married;basic.4y
2967;admin.;single;university.degree
3133;blue-collar;married;basic.6y
2072;admin.;divorced;university.degree
1089;self-employed;divorced;high.school
316;admin.;single;university.degree
117;management;divorced;basic.6y
1023;admin.;single;university.degree
2320;management;married;university.degree
1039;entrepreneur;married;basic.9y
2896;blue-collar;single;basic.9y
2294;student;single;high.school
2807;student;single;basic.4y
1657;admin.;married;university.degree
946;admin.;single;university.degree
3752;services;married;high.school
20;blue-collar;married;basic.4y
2222;blue-collar;married;basic.4y
1497;retired;single;high.school
1973;blue-collar;married;high.school
2395;technician;married;professional.course
621;management;married;university.degree
2867;entrepreneur;married;high.school
3674;student;single;professional.course
369;management;single;university.degree
2304;technician;single;university.degree
2548;services;unknown;high.school
408;technician;divorced;professional.course
959;admin.;married;high.school
74;management;married;university.degree
3589;admin.;divorced;university.degree
1842;housemaid;married;basic.4y
1987;blue-collar;married;high.school
3295;admin.;single;high.school
2667;blue-collar;married;basic.6y
246;blue-collar;divorced;basic.6y
1905;technician;married;professional.course
409;technician;married;basic.6y
184;management;married;basic.4y
1879;admin.;married;university.degree
1237;services;married;basic.9y
3709;admin.;divorced;high.school
3398;admin.;single;university.degree
532;technician;married;professional.course
3567;self-employed;single;basic.9y
3008;unemployed;married;university.degree
590;management;married;unknown
4089;management;married;university.degree
3888;admin.;married;university.degree
3850;management;married;university.degree
2555;blue-collar;married;high.school
697;retired;married;unknown
3769;technician;married;university.degree
3223;blue-collar;married;high.school
2924;services;single;high.school
611;blue-collar;married;basic.6y
2365;admin.;married;high.school
3999;retired;married;high.school
3973;management;single;university.degree
1675;self-employed;divorced;professional.course
3511;blue-collar;married;basic.9y
1530;admin.;single;high.school
2437;blue-collar;married;basic.6y
700;technician;married;professional.course
464;technician;married;university.degree
464;technician;married;university.degree
2124;blue-collar;married;basic.9y
2957;entrepreneur;married;basic.9y
3320;technician;married;professional.course
2649;services;married;basic.4y
2115;admin.;married;university.degree
1368;admin.;single;university.degree
1706;management;married;university.degree
579;blue-collar;divorced;basic.9y
2309;admin.;single;university.degree
322;housemaid;divorced;basic.6y
1979;technician;married;professional.course
101;management;married;university.degree
3317;blue-collar;married;basic.9y
3552;entrepreneur;married;basic.9y
2641;technician;single;high.school
1460;management;married;high.school
2180;services;single;university.degree
863;management;married;high.school
2314;services;divorced;high.school
2565;services;married;high.school
3519;blue-collar;married;basic.4y
3831;blue-collar;married;high.school
3246;blue-collar;married;professional.course
2999;retired;married;basic.4y
1845;admin.;divorced;high.school
691;services;married;professional.course
1158;admin.;married;high.school
3904;blue-collar;single;high.school
1279;admin.;married;high.school
1112;technician;single;professional.course
2027;admin.;divorced;high.school
384;services;divorced;unknown
1516;blue-collar;married;basic.6y
319;admin.;married;university.degree
4017;admin.;single;university.degree
201;student;single;high.school
3877;admin.;divorced;basic.4y
3262;management;married;high.school
357;services;married;high.school
1888;student;single;high.school
73;admin.;single;high.school
756;blue-collar;single;unknown
3594;services;single;high.school
2413;admin.;single;university.degree
766;blue-collar;married;basic.9y
67;technician;divorced;unknown
3844;blue-collar;divorced;basic.6y
3431;blue-collar;married;basic.9y
2179;technician;married;professional.course
2747;retired;married;professional.course
3331;entrepreneur;single;university.degree
3149;management;married;university.degree
2889;blue-collar;married;basic.4y
3074;services;married;basic.9y
373;unemployed;married;basic.4y
343;services;married;basic.6y
3897;technician;married;professional.course
90;blue-collar;married;basic.6y
2343;blue-collar;married;basic.9y
1766;technician;single;university.degree
1319;admin.;married;high.school
2431;admin.;single;high.school
2105;admin.;married;high.school
2034;self-employed;married;university.degree
3490;technician;married;professional.course
1437;admin.;married;university.degree
3598;technician;married;university.degree
1569;admin.;divorced;university.degree
2767;blue-collar;married;basic.6y
2743;self-employed;married;university.degree
1623;entrepreneur;married;university.degree
1760;technician;single;professional.course
628;admin.;married;university.degree
3890;admin.;married;university.degree
440;student;single;high.school
411;blue-collar;married;unknown
2017;services;single;professional.course
3992;services;single;high.school
3662;admin.;married;university.degree
2491;blue-collar;married;basic.6y
3408;admin.;divorced;high.school
2463;blue-collar;single;high.school
1910;blue-collar;married;basic.6y
808;technician;married;university.degree
1308;blue-collar;married;high.school
3854;technician;married;university.degree
665;technician;single;university.degree
3442;admin.;divorced;high.school
3045;admin.;divorced;high.school
1086;blue-collar;married;basic.9y
453;management;married;university.degree
1963;technician;married;professional.course
2104;self-employed;married;basic.9y
3614;entrepreneur;single;university.degree
2439;blue-collar;married;basic.9y
1851;retired;married;professional.course
687;blue-collar;married;basic.6y
4013;blue-collar;married;basic.4y
2787;services;married;high.school
370;blue-collar;married;basic.6y
106;services;married;high.school
3152;admin.;married;high.school
1971;admin.;single;university.degree
734;admin.;married;university.degree
1268;blue-collar;divorced;basic.4y
1249;blue-collar;single;high.school
1942;management;married;basic.4y
1426;retired;married;university.degree
1484;blue-collar;married;basic.4y
1626;unemployed;married;high.school
3965;services;married;basic.9y
350;admin.;divorced;university.degree
3364;admin.;married;university.degree
3647;admin.;divorced;basic.9y
3779;blue-collar;single;basic.4y
1222;technician;single;high.school
2064;blue-collar;married;basic.9y
3745;blue-collar;married;basic.6y
1927;blue-collar;married;basic.9y
880;blue-collar;single;basic.4y
404;admin.;single;university.degree
4105;technician;divorced;professional.course
3393;technician;single;basic.9y
1767;admin.;single;university.degree
3590;blue-collar;married;basic.9y
3239;admin.;single;high.school
570;admin.;single;university.degree
1770;technician;single;professional.course
2068;technician;married;basic.6y
2488;services;married;high.school
3927;retired;divorced;illiterate
2192;technician;married;high.school
1708;admin.;single;high.school
3570;admin.;single;high.school
2330;technician;married;university.degree
2163;admin.;single;high.school
757;admin.;married;university.degree
482;self-employed;married;basic.9y
77;admin.;single;university.degree
2904;blue-collar;married;basic.9y
1793;technician;single;professional.course
3738;blue-collar;married;basic.9y
3048;blue-collar;married;basic.9y
3121;blue-collar;married;basic.4y
3695;blue-collar;married;basic.9y
941;admin.;married;basic.9y
1776;retired;married;professional.course
206;blue-collar;single;basic.6y
2216;admin.;single;high.school
1022;admin.;single;high.school
1634;blue-collar;married;basic.9y
3119;blue-collar;married;basic.9y
143;admin.;married;high.school
2602;blue-collar;married;basic.9y
3338;retired;married;basic.4y
3180;admin.;single;professional.course
2760;services;divorced;high.school
2710;unknown;single;university.degree
2944;services;single;high.school
1640;admin.;married;university.degree
2324;technician;single;professional.course
3410;admin.;married;university.degree
2693;self-employed;married;professional.course
2101;blue-collar;married;basic.6y
2528;blue-collar;single;high.school
3637;admin.;single;university.degree
3972;technician;married;professional.course
2114;admin.;married;university.degree
1313;management;married;university.degree
528;blue-collar;married;basic.9y
35;technician;married;university.degree
497;blue-collar;single;high.school
3985;technician;married;university.degree
2276;admin.;married;university.degree
212;services;married;high.school
1209;admin.;married;high.school
2090;admin.;married;high.school
2212;blue-collar;married;basic.9y
2833;management;married;university.degree
1304;admin.;married;university.degree
227;retired;married;basic.4y
2079;technician;single;professional.course
1531;retired;divorced;basic.9y
1564;blue-collar;married;high.school
3032;blue-collar;married;professional.course
748;admin.;single;high.school
1691;blue-collar;married;basic.6y
1823;services;married;high.school
300;unemployed;single;university.degree
1450;admin.;single;basic.6y
2245;student;single;university.degree
3867;technician;divorced;professional.course
426;blue-collar;married;basic.6y
2912;admin.;single;high.school
3819;admin.;single;university.degree
2949;admin.;single;basic.9y
2980;entrepreneur;married;university.degree
1602;technician;married;professional.course
3655;retired;divorced;basic.4y
2646;services;single;university.degree
3506;admin.;married;professional.course
2997;retired;married;university.degree
2742;services;married;high.school
1147;self-employed;married;professional.course
2302;student;single;university.degree
3689;technician;married;professional.course
2313;housemaid;married;basic.4y
306;blue-collar;married;unknown
2897;admin.;single;high.school
3807;technician;married;professional.course
3780;management;married;university.degree
1288;services;single;high.school
584;services;married;basic.9y
1900;technician;single;professional.course
562;unemployed;married;university.degree
2400;admin.;single;high.school
2731;self-employed;married;university.degree
3091;admin.;married;university.degree
3487;blue-collar;married;basic.4y
1324;admin.;married;university.degree
2122;blue-collar;married;professional.course
99;management;married;university.degree
1649;management;single;university.degree
1351;blue-collar;married;basic.9y
1110;entrepreneur;married;university.degree
2701;admin.;single;university.degree
1041;services;single;high.school
3540;blue-collar;divorced;basic.6y
48;admin.;single;basic.9y
3333;admin.;single;high.school
4073;blue-collar;married;professional.course
1573;admin.;married;high.school
1986;technician;divorced;professional.course
3628;services;divorced;basic.9y
2357;retired;married;basic.4y
2726;blue-collar;married;basic.4y
633;blue-collar;married;basic.9y
983;student;single;unknown
2656;retired;married;university.degree
1243;admin.;married;university.degree
61;entrepreneur;married;professional.course
1745;blue-collar;married;unknown
2597;housemaid;married;basic.4y
1600;services;divorced;high.school
667;self-employed;married;high.school
2153;blue-collar;single;basic.9y
901;unemployed;married;basic.9y
1072;services;married;high.school
1014;management;married;university.degree
1118;services;married;high.school
2534;technician;married;professional.course
3786;blue-collar;married;basic.4y
895;housemaid;married;basic.4y
1427;blue-collar;married;basic.6y
3944;admin.;single;university.degree
1653;services;divorced;high.school
2457;blue-collar;married;basic.4y
4109;admin.;married;university.degree
3107;student;single;high.school
389;admin.;divorced;high.school
990;blue-collar;married;basic.9y
3895;self-employed;married;university.degree
577;admin.;single;university.degree
1399;technician;single;university.degree
2638;blue-collar;single;high.school
2378;admin.;single;university.degree
560;management;married;university.degree
598;technician;single;university.degree
1126;management;single;university.degree
428;technician;married;professional.course
1434;self-employed;single;university.degree
3810;technician;divorced;professional.course
2274;blue-collar;married;basic.9y
1322;technician;married;university.degree
2938;entrepreneur;divorced;university.degree
2914;technician;single;professional.course
43;retired;married;university.degree
3335;blue-collar;married;basic.9y
3109;admin.;married;university.degree
769;admin.;single;university.degree
964;services;married;high.school
644;blue-collar;married;high.school
2356;admin.;single;university.degree
1503;admin.;married;university.degree
1500;admin.;married;high.school
2626;admin.;married;high.school
3237;blue-collar;married;basic.9y
4098;blue-collar;divorced;basic.9y
2469;entrepreneur;single;unknown
3659;self-employed;single;basic.9y
3914;technician;married;university.degree
3098;admin.;married;university.degree
1252;technician;married;professional.course
2862;admin.;single;university.degree
1264;management;divorced;university.degree
1075;admin.;married;university.degree
1273;admin.;single;high.school
2855;services;married;high.school
1628;blue-collar;single;basic.9y
1334;retired;married;basic.4y
2401;retired;married;professional.course
31;technician;married;university.degree
3670;housemaid;single;basic.9y
2125;self-employed;single;basic.4y
2371;management;married;high.school
2136;admin.;married;university.degree
1996;services;married;professional.course
3910;management;married;university.degree
1160;technician;married;basic.9y
308;admin.;single;university.degree
3357;blue-collar;married;high.school
2336;admin.;single;unknown
1523;admin.;divorced;basic.9y
1305;blue-collar;married;basic.6y
2423;admin.;married;university.degree
1513;blue-collar;married;basic.4y
2207;admin.;married;university.degree
1062;admin.;married;high.school
3157;blue-collar;married;basic.9y
3595;management;married;basic.9y
2691;technician;married;professional.course
1739;admin.;single;high.school
1227;unemployed;married;high.school
1652;retired;married;professional.course
704;technician;married;university.degree
415;blue-collar;married;basic.6y
121;self-employed;married;professional.course
706;services;married;university.degree
285;technician;married;high.school
3078;management;married;university.degree
640;blue-collar;married;basic.9y
3675;services;divorced;high.school
3964;blue-collar;married;unknown
3565;admin.;single;basic.9y
3785;services;married;high.school
3791;self-employed;single;university.degree
356;entrepreneur;married;university.degree
3765;blue-collar;married;basic.9y
900;student;single;unknown
799;student;single;high.school
2184;admin.;single;basic.9y
2559;self-employed;single;basic.4y
2165;unemployed;married;basic.9y
2991;blue-collar;married;basic.4y
3441;technician;married;professional.course
3871;blue-collar;married;basic.9y
266;services;married;high.school
3713;services;single;basic.9y
2878;technician;married;professional.course
592;admin.;single;high.school
1060;admin.;married;university.degree
1765;self-employed;married;basic.9y
3444;services;divorced;basic.9y
3470;services;single;basic.9y
1928;admin.;single;university.degree
3362;technician;single;high.school
862;student;single;unknown
1822;technician;married;university.degree
1943;admin.;single;university.degree
2477;technician;married;professional.course
2120;technician;single;professional.course
4092;management;married;high.school
267;unemployed;single;university.degree
1302;services;single;basic.9y
1353;student;single;high.school
822;admin.;single;university.degree
3176;blue-collar;married;high.school
3148;unknown;married;basic.4y
1471;services;married;high.school
2864;housemaid;married;basic.6y
736;technician;single;university.degree
2463;blue-collar;single;high.school
1224;housemaid;divorced;basic.4y
3684;blue-collar;married;basic.9y
762;retired;single;high.school
897;self-employed;married;basic.4y
2515;admin.;married;high.school
17;admin.;divorced;university.degree
1484;blue-collar;married;basic.4y
1509;technician;single;professional.course
438;self-employed;married;university.degree
3087;admin.;married;university.degree
4071;management;divorced;university.degree
613;blue-collar;single;high.school
2781;technician;married;university.degree
1456;blue-collar;married;basic.4y
3050;retired;married;basic.4y
2533;blue-collar;unknown;basic.4y
904;admin.;single;high.school
2181;admin.;divorced;university.degree
982;technician;single;high.school
1198;entrepreneur;divorced;high.school
1519;blue-collar;single;basic.9y
1812;admin.;divorced;high.school
1183;admin.;single;university.degree
1801;technician;single;university.degree
2722;services;married;high.school
304;admin.;single;high.school
3084;unemployed;married;university.degree
884;services;married;high.school
2874;entrepreneur;married;high.school
3378;blue-collar;married;unknown
2986;admin.;married;university.degree
2311;retired;married;university.degree
2268;unemployed;married;university.degree
1030;blue-collar;married;basic.4y
2135;admin.;single;university.degree
1078;admin.;married;basic.9y
72;services;married;high.school
1375;admin.;single;university.degree
3140;admin.;single;high.school
1248;self-employed;married;professional.course
3768;blue-collar;single;unknown
909;student;single;high.school
110;management;married;university.degree
1233;technician;married;professional.course
2702;management;married;basic.9y
2358;blue-collar;married;basic.6y
800;blue-collar;married;basic.6y
3215;management;married;high.school
1229;admin.;married;university.degree
270;housemaid;married;high.school
1504;technician;divorced;high.school
2202;self-employed;married;university.degree
2941;services;divorced;basic.4y
1189;unemployed;married;basic.4y
3361;admin.;divorced;university.degree
2242;blue-collar;married;basic.6y
3285;blue-collar;married;basic.9y
1088;services;married;high.school
3677;technician;married;professional.course
3826;blue-collar;married;basic.4y
2291;blue-collar;married;basic.4y
1116;entrepreneur;single;basic.9y
2076;unknown;single;basic.9y
240;unknown;married;basic.4y
434;admin.;single;university.degree
3604;management;married;high.school
1107;admin.;single;university.degree
904;admin.;single;high.school
3029;blue-collar;married;basic.4y
2963;technician;single;professional.course
3165;housemaid;married;basic.4y
950;unknown;married;unknown
1959;technician;single;high.school
245;technician;single;professional.course
2660;admin.;divorced;university.degree
1188;technician;married;professional.course
868;blue-collar;married;basic.4y
3411;technician;divorced;professional.course
2930;admin.;single;unknown
4081;blue-collar;married;basic.4y
2623;blue-collar;married;basic.9y
551;unemployed;married;basic.9y
2415;blue-collar;married;basic.9y
1579;retired;married;basic.6y
1257;self-employed;single;university.degree
3023;admin.;married;university.degree
1673;retired;divorced;high.school
1429;services;married;high.school
1499;housemaid;divorced;basic.9y
2130;blue-collar;single;basic.6y
2002;admin.;married;high.school
1832;unknown;single;basic.4y
1773;management;married;university.degree
1180;services;married;basic.9y
1816;unemployed;single;basic.9y
511;blue-collar;married;basic.6y
3076;blue-collar;married;basic.6y
1546;retired;married;high.school
2790;technician;single;high.school
2596;blue-collar;married;basic.4y
3941;admin.;single;professional.course
772;technician;divorced;university.degree
1631;blue-collar;single;basic.9y
1475;services;single;basic.9y
1807;blue-collar;married;basic.4y
234;admin.;single;university.degree
559;technician;single;university.degree
2116;housemaid;married;university.degree
263;admin.;married;professional.course
407;blue-collar;married;basic.4y
1309;management;married;university.degree
1331;services;married;high.school
1853;management;single;university.degree
3236;management;married;university.degree
2808;admin.;married;basic.9y
1911;unemployed;married;basic.4y
3372;student;single;unknown
2866;admin.;married;university.degree
751;retired;married;university.degree
3984;admin.;married;university.degree
1821;technician;single;university.degree
4043;blue-collar;single;basic.9y
447;services;married;high.school
2392;admin.;married;university.degree
3158;services;married;high.school
331;admin.;married;university.degree
3200;technician;married;university.degree
1380;admin.;married;university.degree
3216;entrepreneur;married;basic.4y
2412;blue-collar;single;high.school
2121;services;married;basic.4y
326;admin.;married;university.degree
4033;housemaid;married;basic.4y
2156;admin.;married;university.degree
3367;admin.;single;university.degree
843;blue-collar;divorced;basic.9y
4113;technician;single;professional.course
3618;admin.;married;high.school
1941;admin.;single;university.degree
3703;blue-collar;married;basic.4y
1870;self-employed;married;high.school
470;self-employed;single;professional.course
2780;blue-collar;married;basic.4y
566;blue-collar;married;professional.course
1145;admin.;married;high.school
160;admin.;single;high.school
3753;admin.;single;basic.9y
3929;admin.;married;basic.6y
2571;admin.;single;university.degree
1627;housemaid;married;unknown
1303;blue-collar;married;high.school
2552;retired;married;high.school
1390;technician;married;professional.course
1149;blue-collar;single;basic.9y
3068;technician;single;university.degree
540;services;married;high.school
1552;blue-collar;married;unknown
1989;admin.;divorced;high.school
857;blue-collar;single;basic.9y
2335;blue-collar;single;university.degree
2910;blue-collar;married;basic.9y
3356;student;single;basic.9y
354;technician;married;professional.course
1872;admin.;married;university.degree
3917;entrepreneur;married;basic.9y
1791;admin.;single;university.degree
138;admin.;married;university.degree
1584;technician;married;university.degree
2634;technician;married;professional.course
810;technician;single;professional.course
310;admin.;married;university.degree
1108;blue-collar;divorced;basic.9y
3846;management;married;university.degree
1935;admin.;single;university.degree
393;self-employed;married;basic.9y
4076;services;married;high.school
677;technician;married;university.degree
1574;management;married;university.degree
4102;entrepreneur;single;university.degree
273;retired;unknown;basic.4y
488;blue-collar;single;basic.9y
3025;admin.;married;university.degree
3310;technician;married;university.degree
269;blue-collar;married;basic.4y
2117;admin.;married;university.degree
620;services;married;professional.course
2133;admin.;single;university.degree
1749;admin.;married;professional.course
3515;unemployed;married;high.school
672;unemployed;married;high.school
2424;blue-collar;married;basic.9y
1142;admin.;married;professional.course
2835;technician;married;university.degree
3137;technician;married;high.school
3044;technician;single;professional.course
870;services;single;basic.9y
13;admin.;married;high.school
784;technician;married;professional.course
724;admin.;single;university.degree
458;management;married;university.degree
3653;self-employed;divorced;university.degree
359;admin.;single;university.degree
2583;technician;married;professional.course
3430;housemaid;married;high.school
180;blue-collar;married;basic.9y
3319;retired;married;basic.6y
406;retired;married;basic.4y
2692;blue-collar;married;basic.6y
2201;housemaid;divorced;university.degree
2728;admin.;single;university.degree
3327;self-employed;married;university.degree
3787;housemaid;married;basic.4y
3018;admin.;single;university.degree
1707;blue-collar;married;professional.course
1553;technician;divorced;professional.course
2960;technician;single;professional.course
2531;entrepreneur;single;university.degree
491;blue-collar;married;basic.4y
1301;services;married;professional.course
2059;entrepreneur;married;basic.4y
3938;student;single;university.degree
1747;blue-collar;married;basic.6y
564;retired;married;basic.4y
3957;retired;married;basic.4y
278;admin.;single;university.degree
3222;blue-collar;single;basic.4y
3871;blue-collar;married;basic.9y
1199;management;married;high.school
376;technician;single;professional.course
2947;unemployed;single;professional.course
91;unemployed;single;high.school
123;services;single;high.school
1962;management;single;high.school
2483;admin.;single;university.degree
3608;housemaid;married;basic.4y
2030;admin.;married;university.degree
2541;admin.;single;university.degree
1956;services;single;high.school
2384;admin.;married;university.degree
1767;admin.;single;university.degree
1604;self-employed;married;basic.9y
2061;technician;married;professional.course
2;services;single;high.school
3609;blue-collar;divorced;basic.6y
4083;admin.;married;university.degree
1768;management;married;university.degree
3488;services;married;basic.4y
3349;blue-collar;married;basic.4y
3390;blue-collar;married;high.school
999;technician;married;university.degree
3744;blue-collar;single;basic.4y
526;admin.;married;university.degree
1537;management;married;university.degree
3210;management;single;university.degree
4055;blue-collar;married;basic.9y
1426;retired;married;university.degree
2959;admin.;married;university.degree
185;retired;married;high.school
696;admin.;married;university.degree
3267;blue-collar;married;basic.6y
2804;technician;married;professional.course
1851;retired;married;professional.course
3734;services;married;high.school
2613;management;married;university.degree
3675;services;divorced;high.school
1418;technician;single;professional.course
3464;blue-collar;married;basic.4y
3886;admin.;married;university.degree
3221;student;single;high.school
4058;blue-collar;married;basic.6y
1213;admin.;single;high.school
1826;admin.;married;high.school
238;services;married;high.school
60;admin.;divorced;professional.course
978;student;single;basic.9y
345;unknown;married;unknown
518;management;married;university.degree
1236;blue-collar;married;basic.6y
4108;admin.;married;university.degree
3052;blue-collar;married;basic.6y
2307;services;married;high.school
3283;admin.;married;basic.9y
3942;unemployed;married;professional.course
2985;entrepreneur;married;university.degree
2632;blue-collar;married;basic.6y
1599;entrepreneur;married;university.degree
3449;admin.;married;high.school
1136;services;married;high.school
3731;technician;single;professional.course
2042;unemployed;single;basic.4y
467;management;divorced;basic.6y
329;services;married;high.school
1410;admin.;single;university.degree
3808;student;single;university.degree
1779;services;married;high.school
3900;services;married;high.school
307;blue-collar;divorced;unknown
3650;admin.;divorced;university.degree
2035;technician;married;basic.9y
3416;management;married;university.degree
1549;blue-collar;single;basic.9y
943;retired;married;professional.course
525;blue-collar;married;basic.9y
462;services;married;university.degree
3680;technician;married;basic.4y
3095;self-employed;married;university.degree
2244;blue-collar;divorced;high.school
974;unemployed;married;professional.course
3922;blue-collar;married;basic.9y
3935;admin.;married;university.degree
3701;admin.;single;university.degree
1168;admin.;married;university.degree
1638;technician;divorced;professional.course
708;student;single;university.degree
709;housemaid;single;high.school
3205;blue-collar;married;basic.4y
1794;management;divorced;university.degree
2919;entrepreneur;married;basic.4y
4025;services;married;basic.9y
1385;entrepreneur;married;basic.4y
1275;services;married;high.school
3347;self-employed;married;high.school
3621;admin.;married;high.school
71;technician;single;professional.course
3586;technician;married;professional.course
2128;admin.;single;university.degree
18;admin.;divorced;university.degree
2549;admin.;single;university.degree
1413;services;single;basic.9y
872;admin.;married;university.degree
1550;services;divorced;high.school
2974;blue-collar;married;basic.6y
988;admin.;single;university.degree
3151;housemaid;divorced;university.degree
795;technician;married;professional.course
3448;management;married;university.degree
3772;self-employed;single;university.degree
3534;blue-collar;single;high.school
458;management;married;university.degree
661;student;single;high.school
1314;blue-collar;married;high.school
2968;admin.;married;high.school
3872;admin.;married;high.school
2270;blue-collar;divorced;basic.4y
1923;blue-collar;married;professional.course
813;management;married;university.degree
2721;blue-collar;single;basic.9y
3363;blue-collar;single;university.degree
2271;admin.;married;high.school
2199;entrepreneur;divorced;basic.4y
849;admin.;single;university.degree
2840;blue-collar;single;basic.9y
3037;blue-collar;married;unknown
641;admin.;married;university.degree
3028;unemployed;married;professional.course
612;admin.;married;high.school
629;admin.;single;high.school
2131;admin.;single;university.degree
2046;admin.;single;university.degree
3373;self-employed;divorced;high.school
19;entrepreneur;married;university.degree
2485;management;married;university.degree
794;blue-collar;divorced;basic.9y
3491;blue-collar;married;basic.9y
823;services;divorced;basic.9y
2802;management;married;university.degree
2797;blue-collar;married;professional.course
2028;technician;married;professional.course
2870;admin.;married;university.degree
1141;admin.;married;high.school
429;admin.;married;basic.4y
3425;unknown;married;basic.4y
1099;admin.;single;university.degree
241;blue-collar;married;basic.9y
886;services;divorced;high.school
1883;blue-collar;married;basic.9y
1122;admin.;single;university.degree
2157;technician;divorced;high.school
507;technician;single;university.degree
1298;unemployed;married;university.degree
890;admin.;divorced;university.degree
2570;management;married;university.degree
3543;technician;married;basic.4y
520;technician;married;professional.course
3604;management;married;high.school
2278;management;married;university.degree
1219;technician;single;basic.9y
903;admin.;married;university.degree
600;admin.;single;high.school
2185;management;married;university.degree
396;admin.;single;university.degree
2587;management;divorced;basic.9y
4118;admin.;married;high.school
1867;admin.;married;university.degree
3616;admin.;single;university.degree
2844;self-employed;single;university.degree
1532;retired;married;basic.4y
1400;admin.;married;university.degree
1124;housemaid;divorced;basic.4y
1799;entrepreneur;divorced;high.school
257;admin.;married;high.school
1399;technician;single;university.degree
1825;services;married;high.school
523;services;divorced;basic.9y
2177;admin.;divorced;high.school
1926;technician;single;professional.course
3505;services;married;basic.6y
3359;housemaid;divorced;university.degree
3633;technician;divorced;professional.course
374;blue-collar;married;basic.9y
2337;blue-collar;married;basic.4y
947;technician;married;basic.9y
3739;student;single;high.school
3755;blue-collar;married;basic.4y
495;management;married;university.degree
3455;services;single;high.school
2943;blue-collar;married;basic.4y
3884;admin.;single;university.degree
3179;retired;unknown;basic.4y
3882;services;single;high.school
3089;admin.;divorced;university.degree
1074;management;married;university.degree
1556;technician;married;professional.course
2355;self-employed;single;unknown
3101;technician;single;university.degree
2554;blue-collar;single;basic.9y
1544;retired;married;basic.9y
2585;blue-collar;married;unknown
2367;technician;married;professional.course
2174;technician;married;university.degree
1934;management;married;university.degree
2158;admin.;married;university.degree
3159;admin.;married;university.degree
1159;admin.;single;unknown
2831;entrepreneur;single;university.degree
2866;admin.;married;university.degree
3649;student;single;high.school
1885;technician;single;university.degree
1713;admin.;married;university.degree
1441;technician;married;professional.course
1216;retired;divorced;basic.4y
3589;admin.;divorced;university.degree
1955;services;married;high.school
2170;student;single;high.school
3581;admin.;single;university.degree
2060;blue-collar;married;basic.9y
3677;technician;married;professional.course
1026;admin.;divorced;university.degree
2908;entrepreneur;divorced;high.school
871;blue-collar;single;basic.9y
712;admin.;married;university.degree
1551;blue-collar;married;high.school
32;services;married;high.school
402;self-employed;single;basic.9y
819;admin.;single;university.degree
3047;admin.;married;high.school
1079;technician;single;university.degree
1150;blue-collar;single;basic.4y
2151;housemaid;married;basic.4y
33;technician;single;university.degree
872;admin.;married;university.degree
881;management;divorced;university.degree
3039;admin.;married;high.school
1283;unknown;married;basic.9y
1411;technician;single;basic.9y
34;blue-collar;single;basic.4y
1344;management;divorced;high.school
2899;management;married;basic.4y
148;technician;married;basic.9y
1225;technician;married;high.school
3476;retired;married;professional.course
2708;housemaid;divorced;basic.4y
3911;housemaid;married;basic.4y
2987;blue-collar;married;professional.course
2425;technician;married;university.degree
3560;blue-collar;married;basic.4y
1486;technician;married;university.degree
1164;technician;married;unknown
1247;unemployed;married;basic.9y
1753;management;married;basic.9y
514;blue-collar;married;basic.9y
3463;self-employed;married;basic.9y
1839;self-employed;married;high.school
801;admin.;single;university.degree
698;admin.;married;university.degree
139;technician;divorced;professional.course
3;services;married;high.school
3129;blue-collar;married;basic.9y
1907;admin.;married;high.school
761;technician;married;basic.6y
2472;technician;single;professional.course
2235;admin.;single;university.degree
2723;admin.;married;university.degree
1446;admin.;married;university.degree
1612;retired;married;basic.4y
1736;unemployed;single;basic.4y
936;blue-collar;married;basic.9y
1397;blue-collar;married;basic.9y
2472;technician;single;professional.course
3088;housemaid;divorced;basic.4y
45;housemaid;married;basic.4y
1627;housemaid;married;unknown
1734;technician;single;high.school
3241;technician;married;professional.course
2312;blue-collar;married;basic.9y
2530;blue-collar;married;basic.4y
3051;admin.;married;university.degree
3099;housemaid;married;basic.4y
739;blue-collar;married;basic.4y
3901;blue-collar;married;basic.4y
1256;technician;married;university.degree
793;entrepreneur;divorced;university.degree
2839;services;married;high.school
1455;technician;single;professional.course
1444;technician;single;unknown
691;services;married;professional.course
2361;blue-collar;married;basic.9y
2062;blue-collar;married;basic.4y
1693;technician;married;unknown
976;management;married;university.degree
3110;blue-collar;married;basic.9y
1196;services;married;high.school
1322;technician;married;university.degree
722;management;divorced;university.degree
2784;blue-collar;single;basic.9y
3940;housemaid;married;basic.4y
1906;technician;married;high.school
3245;blue-collar;single;basic.9y
4082;housemaid;single;university.degree
2023;admin.;divorced;university.degree
863;management;married;high.school
2799;admin.;unknown;university.degree
349;blue-collar;married;basic.4y
2381;technician;married;basic.4y
3997;admin.;married;high.school
630;admin.;married;professional.course
380;admin.;divorced;high.school
255;technician;single;university.degree
4009;management;married;university.degree
126;technician;divorced;basic.9y
3323;blue-collar;married;basic.6y
